"Date","Price","Open","High","Low","Vol.","Change %"
"26-08-2024","1,512.60","1,506.97","1,523.00","1,503.00","8.82M","0.84%"
"23-08-2024","1,499.97","1,503.75","1,511.32","1,498.43","9.25M","0.12%"
"22-08-2024","1,498.13","1,503.00","1,506.50","1,490.65","10.45M","-0.04%"
"21-08-2024","1,498.68","1,493.25","1,507.88","1,490.00","7.77M","0.18%"
"20-08-2024","1,495.95","1,497.22","1,503.93","1,490.03","8.41M","0.51%"
"19-08-2024","1,488.40","1,482.50","1,498.30","1,480.50","13.80M","0.69%"
"16-08-2024","1,478.20","1,468.65","1,480.40","1,458.05","9.42M","1.12%"
"14-08-2024","1,461.85","1,463.55","1,472.00","1,453.70","6.27M","-0.12%"
"13-08-2024","1,463.63","1,460.75","1,470.07","1,458.00","6.27M","0.21%"
"12-08-2024","1,460.63","1,470.00","1,473.00","1,457.75","8.18M","-0.93%"
"09-08-2024","1,474.30","1,460.00","1,476.50","1,456.00","6.25M","1.74%"
"08-08-2024","1,449.13","1,457.53","1,465.00","1,445.93","12.39M","-1.07%"
"07-08-2024","1,464.82","1,469.00","1,472.50","1,461.50","8.17M","0.60%"
"06-08-2024","1,456.05","1,455.15","1,477.50","1,451.32","10.24M","0.60%"
"05-08-2024","1,447.32","1,480.00","1,483.90","1,433.25","17.05M","-3.47%"
"02-08-2024","1,499.32","1,505.00","1,509.32","1,493.28","10.27M","-1.05%"
"01-08-2024","1,515.30","1,512.00","1,518.00","1,504.30","10.76M","0.66%"
"31-07-2024","1,505.43","1,504.00","1,510.45","1,501.15","10.06M","-0.51%"
"30-07-2024","1,513.15","1,517.03","1,525.00","1,510.00","8.23M","-0.46%"
"29-07-2024","1,520.10","1,511.95","1,527.50","1,511.78","7.54M","0.73%"
"26-07-2024","1,509.03","1,492.40","1,512.43","1,490.35","9.86M","1.11%"
"25-07-2024","1,492.40","1,481.00","1,500.47","1,477.07","12.52M","-0.22%"
"24-07-2024","1,495.70","1,485.00","1,509.50","1,476.40","11.91M","0.52%"
"23-07-2024","1,487.90","1,501.00","1,505.75","1,463.00","18.05M","-0.85%"
"22-07-2024","1,500.68","1,537.25","1,537.50","1,499.28","19.67M","-3.50%"
"19-07-2024","1,555.15","1,586.00","1,589.97","1,552.80","13.14M","-1.99%"
"18-07-2024","1,586.68","1,576.00","1,593.90","1,557.82","12.30M","0.66%"
"16-07-2024","1,576.25","1,593.50","1,600.00","1,569.13","9.39M","-1.31%"
"15-07-2024","1,597.22","1,604.45","1,605.85","1,585.50","5.33M","0.03%"
"12-07-2024","1,596.72","1,584.50","1,605.15","1,574.50","12.92M","1.02%"
"11-07-2024","1,580.65","1,587.50","1,604.25","1,570.50","11.94M","-0.23%"
"10-07-2024","1,584.22","1,595.00","1,597.50","1,563.15","7.13M","-0.38%"
"09-07-2024","1,590.28","1,597.60","1,600.50","1,580.50","6.96M","-0.66%"
"08-07-2024","1,600.90","1,589.00","1,608.80","1,582.53","9.50M","0.77%"
"05-07-2024","1,588.63","1,553.82","1,598.50","1,548.00","12.27M","2.23%"
"04-07-2024","1,554.03","1,557.00","1,567.50","1,550.80","6.84M","0.10%"
"03-07-2024","1,552.43","1,566.32","1,575.00","1,542.78","9.05M","-0.81%"
"02-07-2024","1,565.18","1,569.50","1,573.50","1,557.00","7.75M","0.32%"
"01-07-2024","1,560.15","1,562.53","1,579.40","1,555.68","7.72M","-0.34%"
"28-06-2024","1,565.40","1,531.03","1,581.00","1,531.03","28.96M","2.28%"
"27-06-2024","1,530.55","1,513.75","1,537.50","1,506.00","28.38M","1.09%"
"26-06-2024","1,514.03","1,446.05","1,518.97","1,445.13","22.01M","4.12%"
"25-06-2024","1,454.15","1,443.00","1,455.93","1,441.00","7.05M","0.88%"
"24-06-2024","1,441.47","1,445.53","1,449.50","1,437.50","8.88M","-0.88%"
"21-06-2024","1,454.20","1,473.63","1,474.70","1,440.57","31.17M","-1.32%"
"20-06-2024","1,473.70","1,459.00","1,482.85","1,450.10","16.11M","1.03%"
"19-06-2024","1,458.65","1,487.50","1,487.50","1,456.00","8.73M","-1.51%"
"18-06-2024","1,481.03","1,487.35","1,487.40","1,471.35","7.20M","0.24%"
"14-06-2024","1,477.55","1,470.00","1,479.68","1,457.22","8.16M","0.84%"
"13-06-2024","1,465.25","1,472.00","1,472.25","1,460.10","9.18M","0.13%"
"12-06-2024","1,463.32","1,457.50","1,476.00","1,455.18","10.08M","0.46%"
"11-06-2024","1,456.68","1,469.00","1,473.68","1,454.68","11.77M","-1.00%"
"10-06-2024","1,471.40","1,469.95","1,493.35","1,468.07","9.25M","0.10%"
"07-06-2024","1,469.95","1,428.50","1,472.00","1,426.50","18.56M","2.68%"
"06-06-2024","1,431.60","1,435.00","1,443.70","1,421.35","17.86M","0.76%"
"05-06-2024","1,420.75","1,422.00","1,431.15","1,384.10","17.46M","1.68%"
"04-06-2024","1,397.28","1,498.05","1,498.05","1,359.30","36.71M","-7.49%"
"03-06-2024","1,510.32","1,483.00","1,514.50","1,459.00","21.53M","5.59%"
"31-05-2024","1,430.40","1,431.30","1,442.25","1,422.25","31.07M","0.39%"
"30-05-2024","1,424.85","1,435.50","1,440.40","1,420.10","13.21M","-1.11%"
"29-05-2024","1,440.78","1,446.50","1,458.00","1,438.45","7.38M","-1.06%"
"28-05-2024","1,456.20","1,468.00","1,478.50","1,452.75","7.82M","-0.69%"
"27-05-2024","1,466.25","1,480.22","1,484.90","1,461.55","6.63M","-0.95%"
"24-05-2024","1,480.25","1,483.63","1,488.50","1,476.10","7.09M","-0.39%"
"23-05-2024","1,486.05","1,458.55","1,492.22","1,455.00","14.61M","1.74%"
"22-05-2024","1,460.65","1,436.28","1,468.78","1,436.28","10.28M","1.71%"
"21-05-2024","1,436.13","1,425.60","1,441.82","1,425.60","11.18M","0.09%"
"18-05-2024","1,434.83","1,437.50","1,439.50","1,432.70","426.04K","-0.06%"
"17-05-2024","1,435.70","1,423.05","1,437.20","1,413.25","10.92M","0.73%"
"16-05-2024","1,425.35","1,418.55","1,427.50","1,398.03","14.71M","0.64%"
"15-05-2024","1,416.28","1,420.50","1,429.97","1,413.03","5.05M","-0.27%"
"14-05-2024","1,420.07","1,400.97","1,427.07","1,400.03","7.19M","1.24%"
"13-05-2024","1,402.70","1,399.90","1,406.97","1,384.00","8.46M","-0.34%"
"10-05-2024","1,407.43","1,396.75","1,410.00","1,388.07","10.51M","0.95%"
"09-05-2024","1,394.13","1,413.00","1,423.75","1,390.00","11.01M","-1.72%"
"08-05-2024","1,418.55","1,397.50","1,432.95","1,397.50","9.44M","1.22%"
"07-05-2024","1,401.47","1,415.97","1,420.75","1,392.00","14.52M","-1.27%"
"06-05-2024","1,419.53","1,435.50","1,440.00","1,418.00","7.39M","-1.01%"
